1,"😇GULSHAN😇,2019-01-04 06:00:57,""b""""RT @edurekaIN: #ContestAlert! We're running a fun contest &amp; giving away 3 Bookmyshow vouchers to celebrate our AWS Architect course upgrade\xe2\x80\xa6"""""""
0,"Jamed,2019-01-04 06:00:38,""b""""RT @AlyndertheRed1: Did you hear that there's a group of South American Indians that worship\nthe number zero?\n\nIs nothing sacred?\n#cherrybo\xe2\x80\xa6"""""""
0,"Jessica Repka,2019-01-04 06:00:02,""b""""Did you hear that there's a group of South American Indians that worship\nthe number zero?\n\nIs nothing sacred?\xe2\x80\xa6 https://t.co/oEsURUnTU7"""""""
1,"😇GULSHAN😇,2019-01-04 05:58:02,b'RT @edurekaIN: What is the eligibility criteria to take up an AWS Architect Certification Training Program? Hunt for the answer here: https\xe2\x80\xa6'"
0,"Archana Bhansali,2019-01-04 05:55:48,b'@edurekaIN Ans) Any candidate having knowledge on networking &amp; virtualization can take up an #AWS Architect Certifi\xe2\x80\xa6 https://t.co/85Cul3Galk'"
1,"Eshan Sarpotdar,2019-01-04 05:54:29,b'RT @cloudhedgeio: Boost your #CloudMigration journey through automation with #CloudHedge. Grab your first app free special offer - https://\xe2\x80\xa6'"
1,"Archana Bhansali,2019-01-04 05:53:54,""b""""RT @edurekaIN: #ContestAlert! We're running a fun contest &amp; giving away 3 Bookmyshow vouchers to celebrate our AWS Architect course upgrade\xe2\x80\xa6"""""""
1,"Archana Bhansali,2019-01-04 05:53:42,b'RT @edurekaIN: What is the eligibility criteria to take up an AWS Architect Certification Training Program? Hunt for the answer here: https\xe2\x80\xa6'"
1,"Jai,2019-01-04 05:53:17,b'RT @edurekaIN: What is the eligibility criteria to take up an AWS Architect Certification Training Program? Hunt for the answer here: https\xe2\x80\xa6'"
0,"Archana Bhansali,2019-01-04 05:52:59,b'@edurekaIN Ans) \n\n1) AWS Simple Email Service\n2) AWS Simple Notification Service\n3) AWS Simple Queue Service \n4) AW\xe2\x80\xa6 https://t.co/owsXHLp6fu'"
0,"Gianluca Wolf Siciliano,2019-01-04 05:52:25,""b'RT @avanscoperta: \xf0\x9f\x8e\x89 Start the new year by asking the right questions: """"Is #Serverless the Future of #CloudComputing?"""" \xf0\x9f\x93\x9f\nWe asked @loige and\xe2\x80\xa6'"""
1,"Santchi,2019-01-04 05:52:12,""b""""RT @capside: Did you miss #AWS #reInvent 2018? \xe2\x98\x81\xef\xb8\x8f\n\n\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbb@AlexMooreish came back with lots of #AWSome news from @AWSreInvent \xf0\x9f\x9a\x80\n\nDon't miss our\xe2\x80\xa6"""""""
0,"pau∂irac ⊥,2019-01-04 05:51:48,""b""""RT @capside: Did you miss #AWS #reInvent 2018? \xe2\x98\x81\xef\xb8\x8f\n\n\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbb@AlexMooreish came back with lots of #AWSome news from @AWSreInvent \xf0\x9f\x9a\x80\n\nDon't miss our\xe2\x80\xa6"""""""
1,"Jai,2019-01-04 05:51:43,b'@edurekaIN The Average Salary of An AWS Architect is $129K\n\n#AWS #CloudComputing #Quiz'"
0,"Ganga V Hiremath,2019-01-04 05:51:37,b'RT @jeffbarr: Late last year my #AWS colleagues put a boatload of new training materials online; I will summarize and link to them in this\xe2\x80\xa6'"
1,"Mandar,2019-01-04 05:50:44,b'Good news for all Alexa developers and enthusiasts.\n#alexa #aws #training #technology #ai https://t.co/BoVx08dSzt'"
1,"Mrunali CompuBrain,2019-01-04 05:50:27,b'Which one do you prefer?\nCloud Hosting or Dedicated Server Hosting\n\n#CompuBrain #Business #Technology #Innovations\xe2\x80\xa6 https://t.co/lH4wPRfQH9'"
0,"steve.edson,2019-01-04 05:48:43,""b'RT @thenewstack: An overview of services you should know when building #serverless applications, when you should (or shouldn\xe2\x80\x99t) use them, a\xe2\x80\xa6'"""
0,"HYBRID TECHNOLOGY SYSTEMS,2019-01-04 05:46:04,b'How to create a security-focused work culture https://t.co/BxYlXkP9S4 via @hybrid_ts #AWS #Hybrid https://t.co/vdTfAiRpiU'"
0,"Akhil Babu,2019-01-04 05:45:31,b'@edurekaIN \xe2\x97\x8f AWS Simple Email Service (SES)\n\xe2\x97\x8f AWS Simple Notification Service (SNS)\n\xe2\x97\x8f AWS Simple Queue Service (SQS\xe2\x80\xa6 https://t.co/nJFelwUSuH'"
0,"Shailesh Gogate,2019-01-04 05:45:17,b'RT @cloudhedgeio: Boost your #CloudMigration journey through automation with #CloudHedge. Grab your first app free special offer - https://\xe2\x80\xa6'"
1,"株式会社アットファイブ,2019-01-04 05:45:03,b'\xe3\x80\x90\xe5\xae\x9a\xe6\x9c\x9f\xe3\x83\x84\xe3\x82\xa4\xe3\x83\xbc\xe3\x83\x88\xe3\x80\x91\n\xe5\xbc\x8a\xe7\xa4\xbe\xe4\xb8\xad\xe6\x9d\x91\xe3\x81\x8cAWS Lightsail\xe3\x82\x92\xe7\x94\xa8\xe3\x81\x84\xe3\x81\x9f\xe7\xb0\xa1\xe5\x8d\x98\xe3\x81\xaaBot\xe3\x82\xb7\xe3\x82\xb9\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x92\xe4\xbd\x9c\xe3\x82\x8a\xe5\x87\xba\xe3\x81\x97\xe3\x81\x9f\xe3\x82\x88\xe3\x81\x86\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\nAWS Lightsail\xe3\x81\xa7\xe3\x81\x8a\xe6\x89\x8b\xe8\xbb\xbdbot\xe4\xbd\x9c\xe6\x88\x90\xe3\x80\x80\xe3\x81\x9d\xe3\x81\xae\xe5\xa3\xb1\nhttps://t.co/vWucKM8gP3\n#atfive\xe3\x83\x96\xe3\x83\xad\xe3\x82\xb0 #AWS'"
0,"Mphasis,2019-01-04 05:42:21,b'RT @Stelligent: Mphasis Stelligent Achieves 100% #AWS Certification Company-Wide!  \xf0\x9f\x92\xaf\xc2\xa0 https://t.co/zymXm7ujbu https://t.co/JpelhkHrxd'"
0,"Alec Mackenzie,2019-01-04 05:41:40,b'RT @jetrubyagency: #Cloudcomputing has become the de facto platform for fueling #digital transformations and modern\xe2\x80\xa6 https://t.co/F1qQMsDpAW'"
0,"Igor Kononuchenko,2019-01-04 05:40:40,b'RT @jeffbarr: Late last year my #AWS colleagues put a boatload of new training materials online; I will summarize and link to them in this\xe2\x80\xa6'"
1,"Jeff Nickoloff,2019-01-04 05:40:21,""b""""RT @wfbutton: I'll be talking about @Aaptiv building an Infrastructure Product using #AWS #Fargate on Jan 23 at @galvanize for the #phoenix\xe2\x80\xa6"""""""
1,"piotruchg,2019-01-04 05:37:35,b'RT @HanterPoen: @PolitWerkstatt Doprowadzi\xc5\x82 do takiego stanu i usilnie doprowadz.jest to celowe Duda i @pisorgpl-ci\xc4\x85g\xc5\x82y temat #\xc5\xbcydowski jes\xe2\x80\xa6'"
1,"Muhammad Ali,2019-01-04 05:37:31,""b'RT @jeffbarr: Really cool - #AWS CLI Builder - https://t.co/WbagWpfJCx - """"Build your own AWS CLI commands..."""" https://t.co/Kj4NM0x9pd'"""
1,"EnLume Inc.,2019-01-04 05:35:49,b'Migrate your applications to the #AWS cloud to bring solutions at scale to the market. #Cloudenablement\xe2\x80\xa6 https://t.co/NKWaKFE3BR'"
0,"Noah Gift (AI),2019-01-04 05:35:25,""b'Maybe the best tutorial I have seen on AWS x10, great work Roy Ben-Alta\n\nTalk about packing a lot in a little post.\xe2\x80\xa6 https://t.co/s5sTYY0PRM'"""
1,"Amrita Technologies,2019-01-04 05:34:45,b'#AmazonWebServices(AWS) Online Training at #AmritaTechnologies Click th link To Register for Online Demo:\xe2\x80\xa6 https://t.co/dp21Ex6Qyb'"
0,"Chris Carman,2019-01-04 05:34:22,""b'@AWSSupport You guys @awscloud haven\'t gotten a single thing right in any conversation we\'ve had.\nYour """"support cen\xe2\x80\xa6 https://t.co/17F6h6z3Nq'"""
0,"CloudCoop ☁️,2019-01-04 05:32:40,""b""""RT @ServerlessM: Learn #serverless #security . Hack the #serverlessgoat by @owasp - there's no better way to learn than to play. A live app\xe2\x80\xa6"""""""
0,"AirwaySim,2019-01-04 05:30:58,b'Severe weather slows down air traffic in Germany #AWS #gameStatus #GW3'"
1,"Ory Segal,2019-01-04 05:22:34,""b""""RT @ServerlessM: Learn #serverless #security . Hack the #serverlessgoat by @owasp - there's no better way to learn than to play. A live app\xe2\x80\xa6"""""""
0,"Devaj Kaushik,2019-01-04 05:22:23,b'#GlobalLogic #Cloud #AWS https://t.co/lUsweelHLW'"
0,"Serverless Fan,2019-01-04 05:21:51,""b""""RT @ServerlessM: Learn #serverless #security . Hack the #serverlessgoat by @owasp - there's no better way to learn than to play. A live app\xe2\x80\xa6"""""""
0,"serverless-hack.me,2019-01-04 05:21:45,""b""""Learn #serverless #security . Hack the #serverlessgoat by @owasp - there's no better way to learn than to play. A l\xe2\x80\xa6 https://t.co/zzgh3GEqEh"""""""
0,"GlobalLogic India,2019-01-04 05:19:03,b'GlobalLogic\xe2\x80\x99s #Cloud expert Tushar Agarwal @tusharag78 sheds light on Cloud\xe2\x80\x99s popularity and policy changes on the\xe2\x80\xa6 https://t.co/TApra5MZQc'"
1,"Kumar Nishugyan,2019-01-04 05:17:09,""b""""RT @edurekaIN: #ContestAlert! We're running a fun contest &amp; giving away 3 Bookmyshow vouchers to celebrate our AWS Architect course upgrade\xe2\x80\xa6"""""""
1,"Kumar Nishugyan,2019-01-04 05:16:53,b'RT @edurekaIN: What is the eligibility criteria to take up an AWS Architect Certification Training Program? Hunt for the answer here: https\xe2\x80\xa6'"
1,"Kumar Nishugyan,2019-01-04 05:16:02,b'@edurekaIN 1) AWS Simple Email Service\n2) AWS Simple Notification Service\n3) AWS Simple Queue Service \n4) AWS Simpl\xe2\x80\xa6 https://t.co/ymhBdyeWjs'"
1,"Kashyap Compubrian,2019-01-04 05:15:26,b'Which one do you prefer?\nCloud Hosting or Dedicated Server Hosting\n\n#CompuBrain #Business #Technology #Innovations\xe2\x80\xa6 https://t.co/nb0tub861S'"
0,"Dennis.mares@netapp.com,2019-01-04 05:11:37,b'@NetApp #AWS https://t.co/KQnxfDEOJK'"
1,"Jamed,2019-01-04 05:10:19,b'RT @PythonWeekly: Python Weekly - Issue 380 https://t.co/VMEVqEBriX #python #django #scipy #jupyter #aws #lambda #keras #postgresql #azure\xe2\x80\xa6'"
1,"Prashant Mishra,2019-01-04 05:08:24,b'RT @PythonWeekly: Python Weekly - Issue 380 https://t.co/VMEVqEBriX #python #django #scipy #jupyter #aws #lambda #keras #postgresql #azure\xe2\x80\xa6'"
1,"Mohit Choudhary,2019-01-04 05:08:24,""b""""@edurekaIN No prerequisites says Amazon with some networking knowledge. \n\nBut of course there's a prerequisite, and\xe2\x80\xa6 https://t.co/b92EGca3EN"""""""
1,"Mohit Choudhary,2019-01-04 05:08:15,b'@edurekaIN A1) Any Candidate  Having Knowledge On Networking &amp; Virtualization Is Eligible To Take Up An #AWS Archit\xe2\x80\xa6 https://t.co/ag8ocbvnhz'"
0,"Mohit Choudhary,2019-01-04 05:08:04,b'RT @edurekaIN: What is the eligibility criteria to take up an AWS Architect Certification Training Program? Hunt for the answer here: https\xe2\x80\xa6'"
1,"Mohit Choudhary,2019-01-04 05:07:54,""b""""RT @edurekaIN: #ContestAlert! We're running a fun contest &amp; giving away 3 Bookmyshow vouchers to celebrate our AWS Architect course upgrade\xe2\x80\xa6"""""""
1,"Mohit Choudhary,2019-01-04 05:07:49,b'@edurekaIN A2) The Average Salary Of An #AWS Architect Is $129k! #ContestAlert \n#Contest #Quiz'"
0,"Mohit Choudhary,2019-01-04 05:07:21,b'@edurekaIN A3) The Different Application Services Offered By #AWS Are:\n-&gt; AWS Simple Email Service (SES).\n-&gt; AWS Si\xe2\x80\xa6 https://t.co/N3a9UcatKh'"
0,"sandy carter,2019-01-04 05:01:35,b'RT @socketnorm: Crazy to see the number of .NET #AWS NuGet package versions released over the years. Anybody want to take bets on the numbe\xe2\x80\xa6'"
1,"Mitali Mehta,2019-01-04 04:57:43,b'Which one do you prefer? \n\n#CompuBrain #Business #Technology #Innovations #DigitalMediaAgency #Cloud #CloudHosting\xe2\x80\xa6 https://t.co/47UR5Icq0H'"
0,"Deirdré Straughan,2019-01-04 04:55:12,b'RT @jeffbarr: Late last year my #AWS colleagues put a boatload of new training materials online; I will summarize and link to them in this\xe2\x80\xa6'"
1,"Saurav Sharma,2019-01-04 04:52:36,b'RT @jeffbarr: Late last year my #AWS colleagues put a boatload of new training materials online; I will summarize and link to them in this\xe2\x80\xa6'"
1,"Machine Learning,2019-01-04 04:52:35,b'RT @simplivllc: SQL Tutorials - Learn SQL Query Programming Language\nhttps://t.co/1be7vExpsh\n#analytics #businessintelligence #bigdata #dat\xe2\x80\xa6'"
1,"Rajat CompuBrain🇮🇳,2019-01-04 04:50:50,b'Which one do you prefer? #CompuBrain #Business #Technology #Innovations #DigitalMediaAgency #Cloud #CloudHosting\xe2\x80\xa6 https://t.co/tGdMwyXZ7b'"
0,"Geetha Ramachandran,2019-01-04 04:50:10,b'RT @jeremy_daly: Are you planning on going #serverless in 2019? Check out my guide to Serverless #Microservice Patterns for #AWS and learn\xe2\x80\xa6'"
0,"Hiren Doshi,2019-01-04 04:49:38,b'Which one do you prefer? Cloud Hosting or Dedicated Server Hosting #CompuBrain #Business #Technology #Innovations\xe2\x80\xa6 https://t.co/HH3unIya4U'"
0,"harithak,2019-01-04 04:49:18,""b'RT @oscar_lopez: Building a WebSocket chat is so simple with Amazon API Gateway... I had to maintain one built by hand using Elixir, and it\xe2\x80\xa6'"""
0,"Yash CompuBrain,2019-01-04 04:48:02,b'Which one do you prefer?\nCloud Hosting or Dedicated Server Hosting\n\n#CompuBrain #Business #Technology #Innovations\xe2\x80\xa6 https://t.co/e3WRkKpAI3'"
0,"Santosh CompuBrain,2019-01-04 04:47:12,b'Which one do you prefer?\nCloud Hosting or Dedicated Server Hosting\n\n#CompuBrain #Business #Technology #Innovations\xe2\x80\xa6 https://t.co/Dr5qRfj3eY'"
0,"Jigar Compubrain,2019-01-04 04:46:53,b'Which one do you prefer?\nCloud Hosting or Dedicated Server Hosting\n\n#CompuBrain #Business #Technology #Innovations\xe2\x80\xa6 https://t.co/JUGj3BjUT6'"
1,"harithak,2019-01-04 04:45:53,b'RT @jeffbarr: Late last year my #AWS colleagues put a boatload of new training materials online; I will summarize and link to them in this\xe2\x80\xa6'"
0,"Gaurav Joshi,2019-01-04 04:45:16,b'Jan. 23: Zero to DR in 60 mins - Site Recovery for VMC on AWS Technical Webcast #VMWonAWS #AWS #VMware https://t.co/07dwL96tQi'"
0,"TSB,2019-01-04 04:44:26,b'RT @CloudExpo: CloudEXPO Silicon Valley\n\nSHOW PROSPECTUS PUBLISHED !\n\nhttps://t.co/PwpBaFZ8Gr\n\n#BigData #Cloud #CIO #IoT #DevOps #Blockchai\xe2\x80\xa6'"
0,"Juan Lamadrid,2019-01-04 04:42:52,b'RT @jeffbarr: Late last year my #AWS colleagues put a boatload of new training materials online; I will summarize and link to them in this\xe2\x80\xa6'"
0,"harithak,2019-01-04 04:41:02,b'RT @jbesw: Save time and money with AWS Lambda using asynchronous programming.\n\nhttps://t.co/LmWijcQ1Fa\n\n#serverless #lambda #nodejs #aws h\xe2\x80\xa6'"
0,"AirwaySim,2019-01-04 04:34:23,b'Dornier 328-110 launched #AWS #gameStatus #GW4'"
0,"ArunDhaJ,2019-01-04 04:33:17,b'Securing your #Angular #webapp with #AWS #Cognito https://t.co/g02JA7GNTQ'"
1,"PrinceLemuel,2019-01-04 04:33:01,b'RT @SeattleDataGuy: How To Grow As A Data Scientist #datascience #bigdata #dataanalytics #ai #machinelearning #cloud #aws #analytics #ml #d\xe2\x80\xa6'"
0,"Boseok In,2019-01-04 04:32:00,""b'RT @jeremy_daly: Code coverage is looking good. One more feature to add, then a few documentation updates, and #LambdaAPI v0.10 should be r\xe2\x80\xa6'"""
0,"Blissful Computing Crew,2019-01-04 04:30:58,b'RT @coryodaniel: Rewrote an #AWS APIGateway &amp; #lambda service that was costing us about $16000 / month in #elixir. Its running in 3 nodes t\xe2\x80\xa6'"
1,"Manoj  Fernando,2019-01-04 04:29:33,""b'""""What should you know about VPC to pass AWS CSA Associate Exam"""". Check out the latest video! #aws #cloud\xe2\x80\xa6 https://t.co/JokK50ve9r'"""
1,"Serverless News,2019-01-04 04:27:59,b'RT @jeremy_daly: Are you planning on going #serverless in 2019? Check out my guide to Serverless #Microservice Patterns for #AWS and learn\xe2\x80\xa6'"
0,"Akshiiii,2019-01-04 04:27:25,b'RT @edurekaIN: What is the eligibility criteria to take up an AWS Architect Certification Training Program? Hunt for the answer here: https\xe2\x80\xa6'"
1,"Rajendra Kumar,2019-01-04 04:26:48,""b'Happy New Year !!\nIn this 2019 starting, some particular opportunity @ #mindtree, if you feel suitable and willing\xe2\x80\xa6 https://t.co/WPJ7SECbKU'"""
0,"The Technology™,2019-01-04 04:22:36,b'RT @jetrubyagency: #Cloudcomputing has become the de facto platform for fueling #digital transformations and modernizing #IT portfolios.\nLe\xe2\x80\xa6'"
1,"Chidambara .ML.,2019-01-04 04:22:17,b'RT @jetrubyagency: #Cloudcomputing has become the de facto platform for fueling #digital transformations and modernizing #IT portfolios.\nLe\xe2\x80\xa6'"
1,"Prathamesh Avachare,2019-01-04 04:21:39,b'@edurekaIN A3) The Different Application Services Offered By #AWS Are:\n-&gt; AWS Simple Email Service (SES).\n-&gt; AWS Si\xe2\x80\xa6 https://t.co/QPBo8ikgRa'"
0,"Machine Learning,2019-01-04 04:19:48,b'RT @PythonWeekly: Python Weekly - Issue 380 https://t.co/VMEVqEBriX #python #django #scipy #jupyter #aws #lambda #keras #postgresql #azure\xe2\x80\xa6'"
0,"JetRuby,2019-01-04 04:19:14,b'#Cloudcomputing has become the de facto platform for fueling #digital transformations and modernizing #IT portfolio\xe2\x80\xa6 https://t.co/FaDfDOHXTN'"
0,"Prathamesh Avachare,2019-01-04 04:18:34,b'@edurekaIN A2) The Average Salary Of An #AWS Architect Is $129k! #ContestAlert #Contest #Quiz'"
1,"Prathamesh Avachare,2019-01-04 04:16:45,""b'@edurekaIN Sounds Awesome Team, Giving My Best Shot At Bagging 1 Of Those 3 Bookmyshow Vouchers! \xf0\x9f\x99\x82 #ContestAlert #AWS #Quiz'"""
1,"Prathamesh Avachare,2019-01-04 04:15:58,""b""""RT @edurekaIN: #ContestAlert! We're running a fun contest &amp; giving away 3 Bookmyshow vouchers to celebrate our AWS Architect course upgrade\xe2\x80\xa6"""""""
0,"Lohith Samaga,2019-01-04 04:15:48,b'RT @jeffbarr: Late last year my #AWS colleagues put a boatload of new training materials online; I will summarize and link to them in this\xe2\x80\xa6'"
0,"Geetha Ramachandran,2019-01-04 04:15:10,b'RT @jeffbarr: Late last year my #AWS colleagues put a boatload of new training materials online; I will summarize and link to them in this\xe2\x80\xa6'"
1,"Prathamesh Avachare,2019-01-04 04:14:33,b'@edurekaIN A1) Any Candidate  Having Knowledge On Networking &amp; Virtualization Is Eligible To Take Up An #AWS Archit\xe2\x80\xa6 https://t.co/u26ZlNiNd0'"
0,"OpenSourceHolic,2019-01-04 04:14:00,""b'RT @SearchAWS : #AWS Cloud9 lets a developer write, run and debug code in an online browser. Learn more about this\xe2\x80\xa6 https://t.co/aFXGSjaLzG'"""
0,"Instaclustr,2019-01-04 04:13:00,""b'Instaclustr CEO, Peter Nichol explains why AWS customer centric focus makes it actually the easiest and best to wor\xe2\x80\xa6 https://t.co/YxZG7AVIQh'"""
0,"Barron Nel,2019-01-04 04:12:52,""b'#Fortinet #introduces new #security #automation #capabilities on #AWS, #expands security\xe2\x80\xa6 https://t.co/ropvMKfshI'"""
1,"Lino Schilde,2019-01-04 04:12:09,b'RT @SkillBuildersUS: Oracle APEX extensions for Ellucian Banner? Check out our Fully Managed #Oracle APEX #Hosting on #AWS! - Concentrate o\xe2\x80\xa6'"
0,"Jeff Deskins,2019-01-04 04:11:19,b'RT @jeffbarr: Late last year my #AWS colleagues put a boatload of new training materials online; I will summarize and link to them in this\xe2\x80\xa6'"
0,"Vishnu Priya,2019-01-04 04:11:08,b'RT @PythonWeekly: Python Weekly - Issue 380 https://t.co/VMEVqEBriX #python #django #scipy #jupyter #aws #lambda #keras #postgresql #azure\xe2\x80\xa6'"
1,"Fawad Khan,2019-01-04 04:09:00,""b""""RT @alcgroup: Meet ALC's #Cloud #TOGAF #DevOps trainer Paul @MusicComposer1 https://t.co/nPhL48eT1x  #DigitalDistruption #AWS #Office365 #C\xe2\x80\xa6"""""""
1,"Prathamesh Avachare,2019-01-04 04:04:31,b'RT @edurekaIN: What is the eligibility criteria to take up an AWS Architect Certification Training Program? Hunt for the answer here: https\xe2\x80\xa6'"
0,"Rahul Chaudhary,2019-01-04 04:02:36,b'RT @nosqlweekly: NoSQL Weekly - Issue 421 https://t.co/pIpTWT4Tt1 #nosql #mongodb #dynamodb #neo4j #redis #spark #graphql #kubernetes #node\xe2\x80\xa6'"
0,"Rahul Chaudhary,2019-01-04 04:02:15,b'RT @PythonWeekly: Python Weekly - Issue 380 https://t.co/VMEVqEBriX #python #django #scipy #jupyter #aws #lambda #keras #postgresql #azure\xe2\x80\xa6'"
0,"Cool Python,2019-01-04 04:00:58,b'RT @PythonWeekly: Python Weekly - Issue 380 https://t.co/VMEVqEBriX #python #django #scipy #jupyter #aws #lambda #keras #postgresql #azure\xe2\x80\xa6'"
1,"Serverless Fan,2019-01-04 04:00:32,b'RT @PythonWeekly: Python Weekly - Issue 380 https://t.co/VMEVqEBriX #python #django #scipy #jupyter #aws #lambda #keras #postgresql #azure\xe2\x80\xa6'"
0,"Python Weekly,2019-01-04 04:00:26,b'Python Weekly - Issue 380 https://t.co/VMEVqEBriX #python #django #scipy #jupyter #aws #lambda #keras #postgresql\xe2\x80\xa6 https://t.co/Tx3qMnyef2'"
0,"NoSQL Weekly,2019-01-04 04:00:09,b'NoSQL Weekly - Issue 421 https://t.co/pIpTWT4Tt1 #nosql #mongodb #dynamodb #neo4j #redis #spark #graphql\xe2\x80\xa6 https://t.co/Y3PdGjxKZw'"
0,"Chidambara .ML.,2019-01-04 03:56:47,""b'RT @Accelerite: AWS\xc2\x92s technology choices are often hard to navigate, especially while picking the right tool for the right workload. Keepin\xe2\x80\xa6'"""
1,"Accelerite,2019-01-04 03:55:03,""b'AWS\xc2\x92s technology choices are often hard to navigate, especially while picking the right tool for the right workload\xe2\x80\xa6 https://t.co/MukGoI83Pp'"""
0,"Mohit Khosla,2019-01-04 03:54:43,b'@edurekaIN Here are the Application Services Offer By #AWS \n\nEvery service in one single image. \n\n#CloudComputing\xe2\x80\xa6 https://t.co/r7eHl8lKyh'"
1,"A.T.O.M,2019-01-04 03:50:30,b'RT @BibinAlexander_: @edurekaIN The average salary of an #AWS architect is 129K $\n\nJoin this amazing contest and win @bookmyshow vouchers\xe2\x80\xa6'"
1,"A.T.O.M,2019-01-04 03:50:23,b'RT @BibinAlexander_: @edurekaIN The #AWS architect draws an average salary of 129K $\n\nJoin this amazing contest and win @bookmyshow voucher\xe2\x80\xa6'"
1,"Jamed,2019-01-04 03:49:45,b'RT @simplivllc: SQL Tutorials - Learn SQL Query Programming Language\nhttps://t.co/1be7vExpsh\n#analytics #businessintelligence #bigdata #dat\xe2\x80\xa6'"
0,"Chidambara .ML.,2019-01-04 03:48:25,b'RT @simplivllc: SQL Tutorials - Learn SQL Query Programming Language\nhttps://t.co/1be7vExpsh\n#analytics #businessintelligence #bigdata #dat\xe2\x80\xa6'"
0,"Simpliv,2019-01-04 03:47:00,b'SQL Tutorials - Learn SQL Query Programming Language\nhttps://t.co/1be7vExpsh\n#analytics #businessintelligence\xe2\x80\xa6 https://t.co/VWfNnIJazx'"
1,"HYBRID TECHNOLOGY SYSTEMS,2019-01-04 03:46:09,b'Top Microsoft events scheduled in 2019 https://t.co/0maLZLw4uZ via @hybrid_ts #Cloud #AWS https://t.co/ILdA3ZXKg2'"
1,"Jamed,2019-01-04 03:44:42,b'RT @ahmedjr_16: 35 Best #IT #Training &amp; #Certification Courses\n\nhttps://t.co/VzoFeREZJ5\n\n#AI #Analytics #IoT #BI #Amazon #AWS #tech #CCNA #\xe2\x80\xa6'"
1,"Sushama Ananna,2019-01-04 03:43:25,b'RT @ahmedjr_16: 35 Best #IT #Training &amp; #Certification Courses\n\nhttps://t.co/VzoFeREZJ5\n\n#AI #Analytics #IoT #BI #Amazon #AWS #tech #CCNA #\xe2\x80\xa6'"
0,"Divya Mangotra,2019-01-04 03:42:08,b'RT @jeffbarr: Late last year my #AWS colleagues put a boatload of new training materials online; I will summarize and link to them in this\xe2\x80\xa6'"
1,"∆M∆Z0N0M¥,2019-01-04 03:38:06,b'RT @AmazonOmy: The future of #AWS: https://t.co/5b2FoHtpjd #lambda #premises'"
1,"Jeff Meyerson,2019-01-04 03:37:55,b'RT @software_daily: Build Satellite Applications with AWS Ground Station by @erikawho\n\nhttps://t.co/KXt9Cr3brP\n\n@awscloud #AWS #GroundStati\xe2\x80\xa6'"
0,"Ranjeet Kumar,2019-01-04 03:37:01,""b'#Microsoft #Azure vs #Amazon #AWS: Comparison Between Two #Cloud Computing Giants, Know Here-\xe2\x80\xa6 https://t.co/S55fwzPJHW'"""
1,"Casey Becking,2019-01-04 03:34:00,b'Renesas RX65N System on Chip is Qualified for Amazon FreeRTOS - https://t.co/gYqsyOEG7W @awscloud #amazon #aws'"
0,"Niklas Reimche,2019-01-04 03:33:31,""b'RT @jeffbarr: Really cool - #AWS CLI Builder - https://t.co/WbagWpfJCx - """"Build your own AWS CLI commands..."""" https://t.co/Kj4NM0x9pd'"""
1,"Will Button,2019-01-04 03:32:13,""b""""I'll be talking about @Aaptiv building an Infrastructure Product using #AWS #Fargate on Jan 23 at @galvanize for th\xe2\x80\xa6 https://t.co/530gKqSR1m"""""""
0,"AirwaySim,2019-01-04 03:31:47,b'Military exercise affecting Kagoshima #AWS #gameStatus #BW1'"
1,"Nidhi Khemka,2019-01-04 03:28:27,b'RT @edurekaIN: What is the eligibility criteria to take up an AWS Architect Certification Training Program? Hunt for the answer here: https\xe2\x80\xa6'"
1,"Nidhi Khemka,2019-01-04 03:27:53,b'@edurekaIN Ready team #AWS  #Quiz'"
1,"Nidhi Khemka,2019-01-04 03:27:24,""b""""RT @edurekaIN: #ContestAlert! We're running a fun contest &amp; giving away 3 Bookmyshow vouchers to celebrate our AWS Architect course upgrade\xe2\x80\xa6"""""""
1,"Nidhi Khemka,2019-01-04 03:27:20,b'@edurekaIN A2) $129K #AWS #CloudComputing @edurekaIN #Quiz #ContestAlert @edurekaIN Join\n@shubham599gupta\xe2\x80\xa6 https://t.co/TzPOKwyPSD'"
1,"Appranix,2019-01-04 03:23:40,b'Great report from @forrester on SRE - 46% of @googlesre principles can be applied or augmented in the enterprise wi\xe2\x80\xa6 https://t.co/HivgXvvxhU'"
0,"Kirsten Barr,2019-01-04 03:22:38,""b'DevOps Professionals - we are working on multiple roles here in Toronto - SRE, DevOps Engineers, Cloud Consulting,\xe2\x80\xa6 https://t.co/ZuYXC8fwY2'"""
0,"orclapexworld,2019-01-04 03:18:48,b'RT @SkillBuildersUS: Oracle APEX extensions for Ellucian Banner? Check out our Fully Managed #Oracle APEX #Hosting on #AWS! - Concentrate o\xe2\x80\xa6'"
1,"Luke Youngblood,2019-01-04 03:16:38,b'RT @jeffbarr: Late last year my #AWS colleagues put a boatload of new training materials online; I will summarize and link to them in this\xe2\x80\xa6'"
